line	field	track	subtrack	group	staff	measure	qstart	tstart	qdur	tdur	pitch	chord	accent	marcato	sforzando	tenuto	staccato	trill	mordent	turn	sslur	eslur	ppitch	pqstart	ptstart	pqdur	ptdur	npitch	nqstart	ntstart	nqdur	ntdur	note
"17"	"1"	"1"	"0"	"0"	"2"	"31"	"0"	"0"	"0.5"	"2"	"42"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"45"	"0.5"	"2"	"0.25"	"1"	"1"
"17"	"1"	"1"	"0"	"0"	"2"	"31"	"0"	"0"	"0.5"	"2"	"46"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"45"	"0.5"	"2"	"0.25"	"1"	"1"
"17"	"1"	"1"	"0"	"0"	"2"	"31"	"0"	"0"	"0.5"	"2"	"48"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"45"	"0.5"	"2"	"0.25"	"1"	"1"
"17"	"1"	"1"	"0"	"0"	"2"	"31"	"0"	"0"	"0.5"	"2"	"50"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"45"	"0.5"	"2"	"0.25"	"1"	"1"
"17"	"2"	"2"	"0"	"0"	"1"	"31"	"0"	"0"	"0.75"	"3"	"79"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"82"	"0.75"	"3"	"0.75"	"3"	"1"
"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18"	"1"	"1"	"0"	"0"	"2"	"31"	"0.5"	"2"	"0.25"	"1"	"45"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"42"	"0"	"0"	"0.5"	"2"	"46"	"0.75"	"3"	"0.25"	"1"	"1"
"18"	"1"	"1"	"0"	"0"	"2"	"31"	"0.5"	"2"	"0.25"	"1"	"47"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"42"	"0"	"0"	"0.5"	"2"	"46"	"0.75"	"3"	"0.25"	"1"	"1"
"18"	"1"	"1"	"0"	"0"	"2"	"31"	"0.5"	"2"	"0.25"	"1"	"49"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"42"	"0"	"0"	"0.5"	"2"	"46"	"0.75"	"3"	"0.25"	"1"	"1"
"18"	"1"	"1"	"0"	"0"	"2"	"31"	"0.5"	"2"	"0.25"	"1"	"53"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"42"	"0"	"0"	"0.5"	"2"	"46"	"0.75"	"3"	"0.25"	"1"	"1"
"19"	"1"	"1"	"0"	"0"	"2"	"31"	"0.75"	"3"	"0.25"	"1"	"46"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"45"	"0.5"	"2"	"0.25"	"1"	"47"	"1"	"4"	"0.25"	"1"	"1"
"19"	"1"	"1"	"0"	"0"	"2"	"31"	"0.75"	"3"	"0.25"	"1"	"48"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"45"	"0.5"	"2"	"0.25"	"1"	"47"	"1"	"4"	"0.25"	"1"	"1"
"19"	"1"	"1"	"0"	"0"	"2"	"31"	"0.75"	"3"	"0.25"	"1"	"50"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"45"	"0.5"	"2"	"0.25"	"1"	"47"	"1"	"4"	"0.25"	"1"	"1"
"19"	"1"	"1"	"0"	"0"	"2"	"31"	"0.75"	"3"	"0.25"	"1"	"53"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"45"	"0.5"	"2"	"0.25"	"1"	"47"	"1"	"4"	"0.25"	"1"	"1"
"19"	"2"	"2"	"0"	"0"	"1"	"31"	"0.75"	"3"	"0.75"	"3"	"82"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"79"	"0"	"0"	"0.75"	"3"	"81"	"1.5"	"6"	"0.5"	"2"	"1"
"20"	"1"	"1"	"0"	"0"	"2"	"31"	"1"	"4"	"0.25"	"1"	"47"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"46"	"0.75"	"3"	"0.25"	"1"	"42"	"1.25"	"5"	"0.5"	"2"	"1"
